 2642.5      0.137703     Lin-Lin
 2643.47     0.13021      Lin-Lin
 2644.56     0.122493     Lin-Lin
 2645.65     0.115448     Lin-Lin
 2646.74     0.108997     Lin-Lin
 2647.83     0.103076     Lin-Lin
 2648.92     0.0976274    Lin-Lin
 2650.01     0.0926027    Lin-Lin
 2651.64     0.0857676    Lin-Lin
 2652.85     0.0811839    Lin-Lin
 2654.07     0.0769605    Lin-Lin
 2655.28     0.0730603    Lin-Lin
 2657.09     0.0677466    Lin-Lin
 2658.91     0.0629962    Lin-Lin
 2660.73     0.0587384    Lin-Lin
 2662.55     0.0549084    Lin-Lin
 2664.36     0.0514335    Lin-Lin
 2666.18     0.0482769    Lin-Lin
 2668        0.0454039    Lin-Lin
 2669.82     0.0427816    Lin-Lin
 2671.63     0.0403814    Lin-Lin
 2673.45     0.0381791    Lin-Lin
 2675.87     0.0355139    Lin-Lin
 2678.3      0.0331202    Lin-Lin
 2680.72     0.0309622    Lin-Lin
 2683.14     0.0290098    Lin-Lin
 2685.56     0.0272377    Lin-Lin
 2687.99     0.0256243    Lin-Lin
 2690.41     0.0241511    Lin-Lin
 2692.83     0.0228024    Lin-Lin
 2695.26     0.0215644    Lin-Lin
 2697.68     0.0204254    Lin-Lin
 2700.1      0.019375     Lin-Lin
 2703.74     0.0179463    Lin-Lin
 2707.37     0.0166713    Lin-Lin
 2711.13     0.0154927    Lin-Lin
 2713.79     0.0147345    Lin-Lin
 2717.79     0.0136948    Lin-Lin
 2720.45     0.0130605    Lin-Lin
 2723.6      0.0123679    Lin-Lin
 2726.75     0.0117297    Lin-Lin
 2729.9      0.0111418    Lin-Lin
 2734.51     0.0103585    Lin-Lin
 2738.87     0.00969041   Lin-Lin
 2743.23     0.0090856    Lin-Lin
 2747.59     0.00853634   Lin-Lin
 2751.95     0.0080361    Lin-Lin
 2756.31     0.00757931   Lin-Lin
 2761.64     0.00707263   Lin-Lin
 2766.97     0.00661602   Lin-Lin
 2772.06     0.00622112   Lin-Lin
 2777.15     0.005861     Lin-Lin
 2782.24     0.00553201   Lin-Lin
 2787.33     0.00523048   Lin-Lin
 2793.14     0.00491597   Lin-Lin
 2798.96     0.00462923   Lin-Lin
 2804.77     0.0043677    Lin-Lin
 2810.59     0.00412805   Lin-Lin
 2816.64     0.00389955   Lin-Lin
 2822.7      0.00368997   Lin-Lin
 2829.24     0.00348272   Lin-Lin
 2835.78     0.00329273   Lin-Lin
 2842.33     0.00311865   Lin-Lin
 2853.23     0.00285902   Lin-Lin
 2861.47     0.00268421   Lin-Lin
 2869.71     0.00252565   Lin-Lin
 2877.94     0.00238137   Lin-Lin
 2886.18     0.0022497    Lin-Lin
 2894.42     0.00212923   Lin-Lin
 2902.66     0.00201874   Lin-Lin
 2910.9      0.00191715   Lin-Lin
 2919.13     0.0018236    Lin-Lin
 2928.82     0.00172268   Lin-Lin
 2938.52     0.00163053   Lin-Lin
 2948.21     0.00154623   Lin-Lin
